word_id,word,pos,cefr,theme,frequency_rank
word_2556_B2,evident,adjective,B2,General,2556
word_2557_B1,coverage,noun,B1,General,2557
word_2558_B1,namely,adverb,B1,General,2558
word_2559_B2,unemployment,noun,B2,General,2559
word_2560_B1,continues,verb,B1,General,2560
word_2561_B2,psychological,adjective,B2,General,2561
word_2562_B1,ill,adjective,B1,General,2562
word_2563_B2,enable,verb,B2,General,2563
word_2564_B1,addressed,verb,B1,General,2564
word_2565_B1,track,noun,B1,General,2565
word_2566_C1,particles,noun,C1,General,2566
word_2567_C1,interior,noun,C1,General,2567
word_2568_C1,obligations,noun,C1,General,2568
word_2569_A2,yellow,adjective,A2,General,2569
word_2570_B1,debate,noun,B1,General,2570
word_2571_A2,begins,verb,A2,General,2571
word_2572_C1,faculty,noun,C1,General,2572
word_2573_B2,partial,adjective,B2,General,2573
word_2574_C1,joint,noun,C1,General,2574
word_2575_B1,ft,noun,B1,General,2575
word_2576_B1,leads,verb,B1,General,2576
word_2577_A2,ball,noun,A2,General,2577
word_2578_B2,announced,verb,B2,General,2578
word_2579_B2,academy,noun,B2,General,2579
word_2580_B2,chemistry,noun,B2,General,2580
word_2581_B1,tel,noun,B1,General,2581
word_2582_B1,intensity,noun,B1,General,2582
word_2583_B1,creating,verb,B1,General,2583
word_2584_A2,flowers,noun,A2,General,2584
word_2585_B1,massachusetts,noun,B1,General,2585
word_2586_A2,heads,noun,A2,General,2586
word_2587_B2,burden,noun,B2,General,2587
word_2588_B1,unknown,adjective,B1,General,2588
word_2589_A2,finished,verb,A2,General,2589
word_2590_B2,academic,adjective,B2,General,2590
word_2591_B1,african,adjective,B1,General,2591
word_2592_B1,transactions,noun,B1,General,2592
word_2593_C1,enterprise,noun,C1,General,2593
word_2594_B1,variable,adjective,B1,General,2594
word_2595_B2,poetry,noun,B2,General,2595
word_2596_B2,normally,adverb,B2,General,2596
word_2597_C1,accordingly,adverb,C1,General,2597
word_2598_B1,german,noun,B1,General,2598
word_2599_B2,naturally,adverb,B2,General,2599
word_2600_B2,compounds,noun,B2,General,2600
word_2601_B2,modified,verb,B2,General,2601
word_2602_B2,developments,noun,B2,General,2602
word_2603_C1,neither,determiner,C1,General,2603
word_2604_B1,replied,verb,B1,General,2604
word_2605_B1,root,noun,B1,General,2605
word_2606_A2,feelings,noun,A2,General,2606
word_2607_B2,demands,noun,B2,General,2607
word_2608_B2,outstanding,adjective,B2,General,2608
word_2609_B1,id,noun,B1,General,2609
word_2610_B1,lead,noun,B1,General,2610
word_2611_C1,mortgage,noun,C1,General,2611
word_2612_A2,warm,adjective,A2,General,2612
word_2613_B2,commonly,adverb,B2,General,2613
word_2614_B2,democratic,adjective,B2,General,2614
word_2615_B1,reflect,verb,B1,General,2615
word_2616_B1,pulled,verb,B1,General,2616
word_2617_A2,taught,verb,A2,General,2617
word_2618_B2,separation,noun,B2,General,2618
word_2619_B2,aside,adverb,B2,General,2619
word_2620_A2,boat,noun,A2,General,2620
word_2621_B1,ourselves,pronoun,B1,General,2621
word_2622_B1,favor,noun,B1,General,2622
word_2623_B1,societies,noun,B1,General,2623
word_2624_A2,join,verb,A2,General,2624
word_2625_A2,res,noun,A2,General,2625
word_2626_A2,broken,verb,A2,General,2626
word_2627_B1,audience,noun,B1,General,2627
word_2628_B1,violation,noun,B1,General,2628
word_2629_B1,plates,noun,B1,General,2629
word_2630_A2,eat,verb,A2,General,2630
word_2631_B2,gentleman,noun,B2,General,2631
word_2632_A2,rose,verb,A2,General,2632
word_2633_B2,copyright,noun,B2,General,2633
word_2634_B2,concerns,noun,B2,General,2634
word_2635_B2,customs,noun,B2,General,2635
word_2636_B1,tested,verb,B1,General,2636
word_2637_A2,rice,noun,A2,General,2637
word_2638_B1,customer,noun,B1,General,2638
word_2639_A2,minute,noun,A2,General,2639
word_2640_B1,corps,noun,B1,General,2640
word_2641_C1,purchased,verb,C1,General,2641
word_2642_B1,seeking,verb,B1,General,2642
word_2643_C1,panel,noun,C1,General,2643
word_2644_B1,il,noun,B1,General,2644
word_2645_B1,bear,verb,B1,General,2645
word_2646_C1,equations,noun,C1,General,2646
word_2647_B1,bible,noun,B1,General,2647
word_2648_B1,jersey,noun,B1,General,2648
word_2649_C1,principal,noun,C1,General,2649
word_2650_B1,decide,verb,B1,General,2650
word_2651_A2,windows,noun,A2,General,2651
word_2652_A2,knowing,verb,A2,General,2652
word_2653_B2,examine,verb,B2,General,2653
word_2654_B2,physics,noun,B2,General,2654
word_2655_C1,essentially,adverb,C1,General,2655
word_2656_B2,accompanied,verb,B2,General,2656
word_2657_B1,diagnosis,noun,B1,General,2657
word_2658_B2,alternative,noun,B2,General,2658
word_2659_B2,extreme,adjective,B2,General,2659
word_2660_A2,shared,verb,A2,General,2660
word_2661_A2,towns,noun,A2,General,2661
word_2662_B1,spain,noun,B1,General,2662
word_2663_A2,conversation,noun,A2,General,2663
word_2664_B1,latin,noun,B1,General,2664
word_2665_B1,pictures,noun,B1,General,2665
word_2666_B2,while,noun,B2,General,2666
word_2667_B1,centers,noun,B1,General,2667
word_2668_A2,beach,noun,A2,General,2668
word_2669_A2,sit,verb,A2,General,2669
word_2670_B2,setting,verb,B2,General,2670
word_2671_B1,collective,adjective,B1,General,2671
word_2672_B2,tendency,noun,B2,General,2672
word_2673_B1,errors,noun,B1,General,2673
word_2674_C1,spread,verb,C1,General,2674
word_2675_B2,whenever,adverb,B2,General,2675
word_2676_C1,founded,verb,C1,General,2676
word_2677_A2,song,noun,A2,General,2677
word_2678_A2,gift,noun,A2,General,2678
word_2679_B1,doctrine,noun,B1,General,2679
word_2680_B2,constitute,verb,B2,General,2680
word_2681_A2,afternoon,noun,A2,General,2681
word_2682_C1,acute,adjective,C1,General,2682
word_2683_B1,argued,verb,B1,General,2683
word_2684_B2,gain,noun,B2,General,2684
word_2685_B1,wealth,noun,B1,General,2685
word_2686_B1,expenditures,noun,B1,General,2686
word_2687_B2,investigations,noun,B2,General,2687
word_2688_A2,factory,noun,A2,General,2688
word_2689_C1,utility,noun,C1,General,2689
word_2690_B1,released,verb,B1,General,2690
word_2691_C1,desirable,adjective,C1,General,2691
word_2692_B2,atmosphere,noun,B2,General,2692
word_2693_B1,committees,noun,B1,General,2693
word_2694_B1,specimens,noun,B1,General,2694
word_2695_A2,writers,noun,A2,General,2695
word_2696_B1,matrix,noun,B1,General,2696
word_2697_A2,defendants,noun,A2,General,2697
word_2698_A2,visit,noun,A2,General,2698
word_2699_A2,asking,verb,A2,General,2699
word_2700_B2,stable,adjective,B2,General,2700
word_2701_B1,compliance,noun,B1,General,2701
word_2702_A2,mountains,noun,A2,General,2702
word_2703_B1,arthur,noun,B1,General,2703
word_2704_B1,novel,noun,B1,General,2704
word_2705_B2,fax,noun,B2,General,2705
word_2706_B1,substantially,adverb,B1,General,2706
word_2707_B2,literary,adjective,B2,General,2707
word_2708_B1,statistical,adjective,B1,General,2708
word_2709_B2,distinction,noun,B2,General,2709
word_2710_B1,min,noun,B1,General,2710
word_2711_B2,climate,noun,B2,General,2711
word_2712_A2,bell,noun,A2,General,2712
word_2713_B2,intention,noun,B2,General,2713
word_2714_A2,languages,noun,A2,General,2714
word_2715_B2,outer,adjective,B2,General,2715
word_2716_C1,draft,noun,C1,General,2716
word_2717_B1,lose,verb,B1,General,2717
word_2718_Unknown,kansas,noun,Unknown,General,2718
word_2719_B1,iowa,noun,B1,General,2719
word_2720_A2,spot,noun,A2,General,2720
word_2721_B2,qualified,verb,B2,General,2721
word_2722_B1,davis,noun,B1,General,2722
word_2723_B2,assist,verb,B2,General,2723
word_2724_A2,readers,noun,A2,General,2724
word_2725_B1,gradually,adverb,B1,General,2725
word_2726_C1,prescribed,verb,C1,General,2726
word_2727_B2,participants,noun,B2,General,2727
word_2728_A2,neck,noun,A2,General,2728
word_2729_B2,settled,verb,B2,General,2729
word_2730_C1,effectively,adverb,C1,General,2730
word_2731_B1,truly,adverb,B1,General,2731
word_2732_C1,mills,noun,C1,General,2732
word_2733_B2,superior,adjective,B2,General,2733
word_2734_B1,representing,verb,B1,General,2734
word_2735_B1,revealed,verb,B1,General,2735
word_2736_B1,advantages,noun,B1,General,2736
word_2737_B1,guard,noun,B1,General,2737
word_2738_B2,struggle,noun,B2,General,2738
word_2739_B1,acting,verb,B1,General,2739
word_2740_C1,conventional,adjective,C1,General,2740
word_2741_B2,excess,noun,B2,General,2741
word_2742_B1,taylor,noun,B1,General,2742
word_2743_A2,pollution,noun,A2,General,2743
word_2744_C1,concrete,adjective,C1,General,2744
word_2745_B2,quantities,noun,B2,General,2745
word_2746_C1,criticism,noun,C1,General,2746
word_2747_B1,adults,noun,B1,General,2747
word_2748_C1,illustrated,verb,C1,General,2748
word_2749_C1,variations,noun,C1,General,2749
word_2750_C1,translation,noun,C1,General,2750
word_2751_B1,films,noun,B1,General,2751
word_2752_A2,grew,verb,A2,General,2752
word_2753_A2,trip,noun,A2,General,2753
word_2754_C1,prevention,noun,C1,General,2754
word_2755_B1,rome,noun,B1,General,2755
word_2756_B2,league,noun,B2,General,2756
word_2757_B1,depending,verb,B1,General,2757
word_2758_A2,newspaper,noun,A2,General,2758
word_2759_B2,mineral,noun,B2,General,2759
word_2760_A2,strange,adjective,A2,General,2760
word_2761_C1,residence,noun,C1,General,2761
word_2762_C1,deputy,noun,C1,General,2762
word_2763_B2,liquid,adjective,B2,General,2763
word_2764_B1,directions,noun,B1,General,2764
word_2765_B2,atlantic,noun,B2,General,2765
word_2766_A2,ages,noun,A2,General,2766
word_2767_B2,competitive,adjective,B2,General,2767
word_2768_B2,democracy,noun,B2,General,2768
word_2769_B2,proposals,noun,B2,General,2769
word_2770_B1,managers,noun,B1,General,2770
word_2771_B2,place,verb,B2,General,2771
word_2772_A2,study,verb,A2,General,2772
word_2773_B2,promote,verb,B2,General,2773
word_2774_B2,presentation,noun,B2,General,2774
word_2775_B2,secure,verb,B2,General,2775
word_2776_C1,outside,adjective,C1,General,2776
word_2777_C1,obligation,noun,C1,General,2777
word_2778_B1,consequence,noun,B1,General,2778
word_2779_A2,dinner,noun,A2,General,2779
word_2780_C1,sensitive,adjective,C1,General,2780
word_2781_B1,elizabeth,noun,B1,General,2781
word_2782_A2,sweet,adjective,A2,General,2782
word_2783_B2,increasingly,adverb,B2,General,2783
word_2784_B1,free,noun,B1,General,2784
word_2785_B2,canal,noun,B2,General,2785
word_2786_B2,discovery,noun,B2,General,2786
word_2787_C1,conversion,noun,C1,General,2787
word_2788_B1,wine,noun,B1,General,2788
word_2789_B1,thou,pronoun,B1,General,2789
word_2790_B1,replaced,verb,B1,General,2790
word_2791_C1,ph,noun,C1,General,2791
word_2792_A2,describes,verb,A2,General,2792
word_2793_B1,ll,verb,B1,General,2793
word_2794_A2,finds,verb,A2,General,2794
word_2795_B2,definite,adjective,B2,General,2795
word_2796_B1,voltage,noun,B1,General,2796
word_2797_C1,beam,noun,C1,General,2797
word_2798_C1,superintendent,noun,C1,General,2798
word_2799_B2,vast,adjective,B2,General,2799
word_2800_B1,sub,adjective,B1,General,2800
word_2801_B2,informed,verb,B2,General,2801
word_2802_B1,administrator,noun,B1,General,2802
word_2803_B2,vary,verb,B2,General,2803
word_2804_B1,wisconsin,noun,B1,General,2804
word_2805_B1,end,verb,B1,General,2805
word_2806_B1,petroleum,noun,B1,General,2806
word_2807_B1,soc,noun,B1,General,2807
word_2808_C1,assumption,noun,C1,General,2808
word_2809_B1,personality,noun,B1,General,2809
word_2810_B2,considerations,noun,B2,General,2810
word_2811_C1,vital,adjective,C1,General,2811
word_2812_B2,mixed,adjective,B2,General,2812
word_2813_B1,managed,verb,B1,General,2813
word_2814_B2,requiring,verb,B2,General,2814
word_2815_A2,adding,verb,A2,General,2815
word_2816_C1,abuse,noun,C1,General,2816
word_2817_B1,depend,verb,B1,General,2817
word_2818_B1,ltd,noun,B1,General,2818
word_2819_B1,lie,verb,B1,General,2819
word_2820_A2,clean,adjective,A2,General,2820
word_2821_B2,funding,noun,B2,General,2821
word_2822_A2,eggs,noun,A2,General,2822
word_2823_C1,employers,noun,C1,General,2823
word_2824_B2,emotional,adjective,B2,General,2824
word_2825_B2,poverty,noun,B2,General,2825
word_2826_B1,crown,noun,B1,General,2826
word_2827_B2,accuracy,noun,B2,General,2827
word_2828_A2,sets,noun,A2,General,2828
word_2829_B1,passing,verb,B1,General,2829
word_2830_B1,integration,noun,B1,General,2830
word_2831_B2,muscle,noun,B2,General,2831
word_2832_C1,axis,noun,C1,General,2832
word_2833_B1,prepare,verb,B1,General,2833
word_2834_C1,valid,adjective,C1,General,2834
word_2835_B1,won,verb,B1,General,2835
word_2836_B1,nursing,noun,B1,General,2836
word_2837_B1,statutory,adjective,B1,General,2837
word_2838_C1,partnership,noun,C1,General,2838
word_2839_A2,sunday,noun,A2,General,2839
word_2840_C1,slight,adjective,C1,General,2840
word_2841_A2,coffee,noun,A2,General,2841
word_2842_A2,front,adjective,A2,General,2842
word_2843_B2,basin,noun,B2,General,2843
word_2844_A2,snow,noun,A2,General,2844
word_2845_C1,equity,noun,C1,General,2845
word_2846_C1,contemporary,adjective,C1,General,2846
word_2847_B2,registered,verb,B2,General,2847
word_2848_A2,legs,noun,A2,General,2848
word_2849_B1,ny,noun,B1,General,2849
word_2850_B1,uniform,adjective,B1,General,2850
word_2851_A2,interview,noun,A2,General,2851
word_2852_A2,brothers,noun,A2,General,2852
word_2853_B1,grace,noun,B1,General,2853
word_2854_A2,spend,verb,A2,General,2854
word_2855_B1,jackson,noun,B1,General,2855
word_2856_B2,rubber,noun,B2,General,2856
word_2857_B1,treasurer,noun,B1,General,2857
word_2858_A2,dr,noun,A2,General,2858
word_2859_A2,temple,noun,A2,General,2859
word_2860_A2,gets,verb,A2,General,2860
word_2861_B1,banking,noun,B1,General,2861
word_2862_B2,prison,noun,B2,General,2862
word_2863_B2,acceptance,noun,B2,General,2863
word_2864_C1,characteristic,adjective,C1,General,2864
word_2865_B1,opposed,verb,B1,General,2865
word_2866_B2,sharp,adjective,B2,General,2866
word_2867_B1,host,noun,B1,General,2867
word_2868_A2,teeth,noun,A2,General,2868
word_2869_B2,visible,adjective,B2,General,2869
word_2870_B1,planned,verb,B1,General,2870
word_2871_B2,reducing,verb,B2,General,2871
word_2872_B1,lewis,noun,B1,General,2872
word_2873_C1,submit,verb,C1,General,2873
